"(2, 15, 342)",[ -7.09597253  -6.87762789 -11.07264333  -7.04681399]
"(0, 15, 341)",[-7.46455477 -7.46742353 -8.75548546 -7.53808411]
"(0, 17, 381)",[ -7.77469502  -7.69682162  -7.73792022 -17.16174936]
"(-1, 16, 380)",[-8.37958693 -7.2228639  -7.36964515 -9.31195795]
"(3, 3, 271)",[-0.1 -0.1 -0.1  0. ]
"(2, 2, 251)",[ 0. -2.  0.  0.]
"(-9, 8, 380)",[-2.         -1.01687226 -0.98894676 -2.        ]
"(-8, 8, 380)",[-2.         -0.90499788 -0.93193762 -2.0099    ]
"(-8, 7, 380)",[-3.91237706 -1.01719593 -0.99895011 -2.        ]
"(-9, 7, 380)",[-2.         -0.59566424 -0.5550351  -2.        ]
"(-9, 5, 360)",[-2.         -0.37162    -0.426439   -0.42719425]
"(-9, 5, 361)",[-0.32285719 -0.3538     -0.271      -0.30340938]
"(-10, 6, 360)",[-2.        -0.271     -0.2907901 -0.2292672]
"(-10, 8, 380)",[-2.         -0.80646766 -0.81727912 -3.8       ]
"(-10, 7, 380)",[-2.         -0.1999     -0.28276219 -2.        ]
"(-8, 7, 381)",[-0.23964265 -0.2809     -0.31171795 -2.        ]
"(-7, 6, 382)",[-0.34425429 -0.271      -0.28981    -2.        ]
"(-6, 7, 383)",[-0.1 -0.1 -0.1 -2. ]
"(-6, 5, 363)",[-0.1 -0.1 -0.1  0. ]
"(-4, 5, 364)",[ 0.   0.   0.  -0.1]
"(-3, 6, 384)",[-0.1 -0.1 -0.1  0. ]
"(4, 18, 364)",[-7.0880456  -7.02517093 -7.02240631 -7.01006032]
"(3, 17, 344)",[-6.42420403 -6.34169458 -6.37305736 -6.32316561]
"(3, 17, 343)",[-7.08204627 -6.95724492 -6.92721479 -7.02530522]
"(3, 16, 324)",[-6.10570272 -6.08209668 -6.05875833 -6.07265319]
"(4, 17, 344)",[-6.72011423 -6.68812401 -6.67514265 -6.67901757]
"(2, 15, 304)",[-4.89920905 -4.82281398 -4.89728418 -4.82494605]
"(3, 15, 305)",[-4.57538769 -4.53685687 -4.57693993 -4.49935767]
"(3, 13, 285)",[-4.31340019 -4.29417187 -4.21819874 -4.21278439]
"(4, 14, 284)",[-5.47747795 -5.35453172 -5.35754855 -5.50645868]
"(5, 13, 265)",[-5.05023614 -4.82656741 -4.81750207 -4.83780646]
"(5, 11, 245)",[-4.35904377 -4.33627541 -4.3213245  -4.2774051 ]
"(0, 16, 340)",[-16.46777336  -8.03715349 -13.98427003  -7.95007649]
"(0, 17, 380)",[-19.41950745  -8.26655085  -8.24401952 -21.34971324]
"(0, 16, 380)",[-17.75458704  -7.73674488  -7.73330949 -19.00181437]
"(-1, 15, 360)",[-8.45315369 -6.61217701 -6.75126043 -6.80933595]
"(-2, 16, 380)",[-9.43481235 -5.4350786  -5.78858544 -7.61026905]
"(0, 18, 361)",[-7.78036577 -7.72329193 -7.75216996 -7.73210321]
"(-1, 17, 380)",[-13.32293186  -8.01916569  -7.94112515 -14.92835073]
"(1, 16, 361)",[-7.65962944 -7.6347446  -7.73056925 -7.73227617]
"(0, 16, 360)",[-17.17923905  -7.74930014  -7.81177142  -7.87968696]
"(0, 17, 360)",[-20.30052889  -8.52409216  -8.5252603   -8.6147475 ]
"(0, 18, 380)",[-22.34591503  -8.50909011  -8.54282338 -22.16128611]
"(1, 18, 381)",[ -8.41149584  -8.44327532  -8.40746215 -19.4038371 ]
"(0, 18, 381)",[ -7.88875522  -7.79250577  -7.80964745 -21.27251973]
"(2, 18, 382)",[ -7.8255686   -7.79990173  -7.79683412 -18.70297675]
"(0, 19, 382)",[ -6.58663556  -6.6555867   -6.45286411 -17.16832926]
"(0, 17, 362)",[-6.49056023 -6.39298843 -6.44620168 -6.32010656]
"(-1, 16, 381)",[-5.42170447 -5.32710773 -5.45927424 -5.91182463]
"(-11, -4, 187)",[ 0.   0.   0.  -0.1]
"(-11, -2, 207)",[-0.1  0.   0.   0. ]
"(-11, -2, 206)",[ 0.   0.  -0.1  0. ]
"(-12, -3, 186)",[ 0.   0.   0.  -0.1]
"(-12, -1, 206)",[-0.1  0.   0.   0. ]
"(-13, -2, 205)",[ 0.   0.  -0.1  0. ]
"(-12, -3, 185)",[ 0.   0.  -0.1  0. ]
"(-12, -3, 165)",[-0.1  0.   0.   0. ]
"(-13, -2, 164)",[ 0.   0.   0.  -0.1]
"(-13, -2, 184)",[-0.1  0.  -0.1  0. ]
"(-13, -4, 164)",[ 0.   0.   0.  -0.1]
"(-14, -1, 183)",[ 0.   0.  -0.1  0. ]
"(-15, -2, 163)",[ 0.  -0.1  0.   0. ]
"(-14, -1, 164)",[ 0.   0.  -0.1  0. ]
"(-14, -3, 144)",[-0.1  0.   0.   0. ]
"(-16, -3, 143)",[ 0.   0.  -0.1  0. ]
"(-16, -5, 123)",[ 0.  -0.1  0.   0. ]
"(-15, -5, 124)",[ 0.   0.   0.  -0.1]
"(-14, -4, 144)",[ 0.   0.   0.  -0.1]
"(-14, -2, 164)",[ 0.  -0.1  0.   0. ]
"(-12, -2, 165)",[ 0.   0.  -0.1  0. ]
"(-13, -3, 145)",[ 0.   0.   0.  -0.1]
"(-13, -3, 165)",[-0.1  0.   0.   0. ]
"(-15, -3, 164)",[-0.1  0.   0.  -0.1]
"(-15, -3, 184)",[ 0.   0.   0.  -0.1]
"(-15, -1, 204)",[ 0.   0.   0.  -0.1]
"(-14, 0, 224)",[-0.1  0.   0.   0. ]
"(-15, 1, 223)",[ 0.   0.   0.  -0.1]
"(-15, 1, 243)",[ 0.   0.   0.  -0.1]
"(-14, 2, 263)",[-0.1  0.   0.   0. ]
"(-14, 2, 262)",[ 0.   0.  -0.1  0. ]
"(-13, 1, 242)",[ 0.  0. -2.  0.]
"(-16, 8, 380)",[-2.0099     -0.39595637 -0.3439     -2.        ]
"(-15, 7, 360)",[-2.         -0.20881    -0.1        -0.15071938]
"(-14, 6, 340)",[-2.         -0.27991    -2.01881    -0.23571976]
"(-14, 5, 340)",[-2.         -0.1        -2.         -0.16202049]
"(-15, 7, 380)",[-2.        -0.5485321 -0.5419873 -2.       ]
"(-15, 6, 380)",[-2.         -0.66595615 -0.60639726 -2.        ]
"(-15, 6, 360)",[-2.      -0.19    -0.19    -0.11881]
"(-14, 6, 360)",[-2.         -0.42732109 -0.49705605 -0.51393906]
"(-13, 5, 361)",[-0.1099 -0.19   -0.19   -0.1099]
"(-14, 4, 341)",[ 0.  0. -2.  0.]
"(-16, 6, 380)",[-2.0099 -0.271  -0.271  -2.    ]
"(-17, 6, 380)",[-2.      -0.3538  -0.27991 -2.     ]
"(-17, 5, 380)",[-2.  -0.1 -0.1  0. ]
"(-17, 4, 380)",[-2.51393263 -1.55854764 -0.91931067 -2.76334705]
"(0, 15, 340)",[-10.18830938  -7.77090699 -13.73820333  -7.8298157 ]
"(-2, 19, 381)",[-5.86720154 -5.69074144 -5.77581662 -7.51615806]
"(-1, 18, 362)",[-5.32299853 -5.02324994 -5.27476556 -5.31646684]
"(-1, 19, 382)",[-5.16244528 -5.25124717 -5.08882935 -7.46450005]
"(-1, 17, 362)",[-4.88325602 -4.82183206 -4.76824216 -4.8523348 ]
"(0, 16, 363)",[-3.42967133 -3.43280508 -3.38937754 -3.38398897]
"(1, 17, 364)",[-4.37862661 -4.20484359 -4.15506973 -4.19796699]
"(1, 17, 384)",[-3.4032607  -3.18819096 -3.20380396 -7.4598799 ]
"(1, 17, 385)",[-2.47361219 -2.51989465 -2.55880547 -3.92684002]
"(2, 16, 385)",[-2.68628148 -2.58909837 -2.51843376 -4.01139241]
"(3, 15, 365)",[-3.81452569 -3.73348799 -3.89863832 -3.77537851]
"(3, 15, 364)",[-5.1046946  -5.0267867  -5.07914639 -5.06913443]
"(4, 19, 384)",[ -7.46419536  -7.4198762   -7.41039764 -16.68892763]
"(4, -1, 232)",[-0.1 -0.1  0.   0. ]
"(5, -2, 233)",[ 0.   0.  -0.1  0. ]
"(4, -3, 213)",[-0.1 -0.1  0.   0. ]
"(12, 10, 212)",[-2.62796964 -2.61021231 -2.61756388 -2.56901524]
"(13, 9, 213)",[-2.15262885 -2.06502885 -2.09479561 -2.1959566 ]
"(13, 9, 214)",[-1.60248685 -1.526767   -1.51336409 -1.47460527]
"(13, 9, 194)",[-1.9564391  -1.92000245 -1.97802965 -1.97553215]
"(14, 8, 195)",[-1.64509612 -1.59979495 -1.59294774 -1.59207782]
"(14, 8, 194)",[-1.84956898 -1.91202413 -1.88621366 -1.93901342]
"(14, 7, 174)",[-1.78802713 -1.69940254 -1.80780695 -1.82219094]
"(13, 6, 154)",[-1.38168951 -1.44940067 -1.34236343 -1.34415802]
"(13, 8, 174)",[-1.75457073 -1.79540801 -1.74231274 -1.79459485]
"(15, 8, 175)",[-1.92525267 -4.63721693 -1.84610733 -1.89264411]
"(14, 9, 195)",[-1.83060623 -1.81163844 -1.84480443 -1.83400682]
"(14, 9, 194)",[-2.08012216 -2.0834289  -2.09637679 -2.05676845]
"(15, 9, 195)",[-2.15706311 -2.11091278 -2.16965754 -2.13299081]
"(15, 9, 215)",[-1.84534839 -1.80365183 -1.84100709 -1.90596235]
"(14, 9, 214)",[-1.90249548 -1.99313579 -1.92183393 -1.86839305]
"(13, 11, 233)",[-2.54641582 -2.46320099 -2.49688525 -2.47375618]
"(0, 16, 341)",[ -7.37087101  -7.38292685 -17.45138901  -7.40543064]
"(-2, 16, 340)",[-12.82653554  -6.95075178 -10.78823202  -6.87098395]
"(1, 17, 342)",[ -7.05345757  -7.06408475 -18.08617933  -7.02053568]
"(-1, 17, 361)",[-6.78211283 -6.61761538 -6.66790518 -6.63589906]
"(-2, 16, 341)",[-5.25711527 -4.97671103 -6.0383859  -5.22682743]
"(-2, 16, 361)",[-4.08526603 -4.04213235 -4.11964713 -4.11968567]
"(-3, 17, 381)",[-3.61954349 -3.6672472  -3.58255628 -5.71249209]
"(-3, 17, 382)",[-2.43712201 -2.52549478 -2.57884387 -5.86072027]
"(-2, 16, 362)",[-3.19494016 -3.17080631 -3.16708516 -3.18959678]
"(-2, 16, 363)",[-2.31361571 -2.26317477 -2.19519142 -2.18599683]
"(-1, 17, 383)",[-2.98735583 -2.90250969 -2.91562107 -5.77924333]
"(-1, 16, 383)",[-2.21862314 -2.32173698 -2.24390818 -4.08058911]
"(-2, 17, 382)",[-3.25935562 -3.18228158 -3.25751027 -4.04578244]
"(-2, 17, 362)",[-3.8604242  -3.83381324 -3.93917545 -3.89527567]
"(-2, 17, 342)",[-3.90936147 -3.95723908 -9.12293401 -3.91526314]
"(0, 16, 361)",[-7.27197908 -7.08723909 -7.12600898 -7.18411982]
"(1, 15, 362)",[-5.9102083  -5.94581033 -6.00518282 -6.03720607]
"(2, 16, 363)",[-6.50737267 -6.30396082 -6.24227697 -6.27727101]
"(3, 17, 383)",[ -6.90526727  -6.83727737  -6.79608615 -16.10879347]
"(2, 17, 382)",[ -7.49595363  -7.36411219  -7.35184931 -13.17534196]
"(3, 18, 383)",[ -7.57047547  -7.53469089  -7.55034843 -17.19053157]
"(2, 19, 382)",[ -8.17183222  -8.16203128  -8.13515893 -22.76558834]
"(5, 3, 170)",[ 0.   0.   0.  -0.1]
"(6, 4, 190)",[ 0.   0.  -0.1  0. ]
"(6, 2, 170)",[ 0.  0. -2.  0.]
"(-5, 13, 380)",[-2.  -0.1 -0.1 -2. ]
"(-5, 11, 360)",[-2.         -0.271      -0.27991    -0.35820672]
"(-4, 10, 361)",[-0.43762101 -0.36271    -0.41842    -0.42900373]
"(-5, 11, 381)",[-0.62202526 -0.81258484 -0.94424961 -2.        ]
"(-5, 10, 381)",[-0.71054096 -0.70225768 -0.7711881  -3.8       ]
"(-6, 10, 381)",[-0.77060113 -0.67587165 -0.66797081 -2.        ]
"(2, 17, 362)",[-7.71130363 -7.6974909  -7.73221168 -7.7205522 ]
"(1, 15, 341)",[ -7.32060654  -7.26864455 -14.36135661  -7.25080517]
"(0, 18, 362)",[-6.20511261 -6.18815158 -6.17934714 -6.35927267]
"(0, 17, 342)",[ -6.54096188  -6.35681855 -11.98367245  -6.48828809]
"(2, 17, 363)",[-7.06168061 -7.06374604 -6.98023058 -7.11868983]
"(3, 18, 364)",[-6.69087928 -6.76571111 -6.67364544 -6.79815763]
"(3, 18, 365)",[-5.82381818 -5.85982821 -5.77008395 -5.75094659]
"(3, 18, 385)",[-5.87722524 -5.72968144 -5.7813606  -5.8537516 ]
"(5, 18, 386)",[ -6.46721479  -6.51241647  -6.39079658 -18.70248449]
"(6, 17, 366)",[ -6.55261218 -12.54888893  -6.52421477  -6.5674922 ]
"(4, 17, 365)",[-6.64380084 -6.55793956 -6.56171152 -6.54983922]
"(4, 19, 385)",[ -6.8955183   -6.83901781  -6.80415486 -17.05566388]
"(5, 18, 366)",[ -6.46282302 -13.95030958  -6.48257054  -6.49891984]
"(6, 17, 346)",[ -6.38164024 -17.76787542  -6.3975205   -6.47247291]
"(5, 17, 345)",[-6.39834213 -6.38601393 -6.37069442 -6.40132435]
"(4, 17, 345)",[-6.21362701 -6.27384769 -6.24114572 -6.26742061]
"(6, 16, 326)",[ -6.0137592  -10.14597586  -6.01413968  -5.99990691]
"(1, 17, 381)",[ -7.56232294  -7.52033293  -7.64603347 -18.29573682]
"(3, 19, 383)",[ -7.60847867  -7.5230741   -7.53721555 -18.3054703 ]
"(3, 14, 303)",[-12.82251928  -5.78917879  -5.80069851  -5.81519847]
"(-3, 17, 340)",[-6.9639474  -5.69313015 -8.81963591 -5.72516053]
"(-5, 17, 340)",[-3.91135131 -3.48048611 -3.99500035 -3.50918974]
"(-4, 17, 360)",[-5.93713025 -4.83784653 -4.73278129 -4.69873418]
"(-3, 18, 361)",[-4.62653002 -4.45487179 -4.45392535 -4.47184292]
"(-2, 18, 381)",[-5.75551506 -5.54194922 -5.67871159 -8.7835344 ]
"(-2, 18, 361)",[-5.57189065 -5.48740751 -5.44738332 -5.49351939]
"(-2, 18, 382)",[-4.06842097 -3.8322209  -3.95896052 -7.43726006]
"(-4, 18, 381)",[-3.20285157 -3.21733867 -3.13160895 -3.87238306]
"(-4, 17, 380)",[-8.71818837 -4.09560455 -3.98520281 -5.81471564]
"(-3, 19, 381)",[ -4.6264256   -4.38131586  -4.44895299 -11.03990607]
"(-3, 16, 341)",[-4.11136289 -4.27411294 -6.10211433 -4.27126016]
"(-3, 18, 381)",[-4.78344869 -4.51392269 -4.76095739 -9.69301491]
"(-4, 17, 361)",[-3.32492525 -3.31875634 -3.33190088 -3.54490625]
"(-4, 19, 381)",[-3.78484272 -3.71322955 -3.80030629 -5.81347869]
"(-1, -2, 303)",[ 0.   0.  -0.1  0. ]
"(0, -3, 283)",[-2.   0.  -0.1  0. ]
"(-1, -4, 263)",[ 0.   0.   0.  -0.1]
"(-1, -2, 283)",[-2.  0.  0.  0.]
"(-4, 2, 380)",[-2.         -0.3439     -0.32388311 -2.        ]
"(-4, 2, 381)",[-0.11881  0.       0.      -3.8    ]
"(-4, 3, 381)",[ 0.   0.  -0.1  0. ]
"(-4, 1, 361)",[-0.1099  0.     -0.1     0.    ]
"(-3, 0, 341)",[-0.19   -0.1    -2.     -0.1099]
