"(1, -2, -5, -8)",[ 0.   0.   0.  -0.1]
"(1, -2, -5, -7)",[-0.1099 -0.1    -0.1     0.    ]
"(0, -3, -5, -8)",[-0.1  0.   0.  -0.1]
"(2, -3, -4, -7)",[-0.1 -0.1  0.   0. ]
"(1, -4, -5, -7)",[ 0.  -0.1  0.   0. ]
"(2, -5, -4, -7)",[-0.1  0.   0.   0. ]
"(0, -5, -5, -7)",[ 0.   0.  -0.1  0. ]
"(-1, -6, -5, -8)",[ 0.   0.  -0.1  0. ]
"(-2, -7, -5, -9)",[-0.1  0.   0.  -0.1]
"(-2, -5, -5, -8)",[ 0.  -0.1  0.   0. ]
"(0, -5, -4, -8)",[ 0.   0.  -0.1  0. ]
"(-1, -6, -4, -9)",[ 0.   0.  -0.1  0. ]
"(-2, -6, -4, -9)",[ 0.   0.   0.  -0.1]
"(-3, -5, -4, -8)",[-0.1  0.   0.   0. ]
"(-3, -5, -5, -8)",[ 0.   0.   0.  -0.1]
"(-3, -3, -5, -7)",[-0.1 -0.1  0.   0. ]
"(-3, -3, -6, -7)",[-0.1 -0.1  0.   0. ]
"(-4, -2, -7, -7)",[-0.1 -0.1 -0.1  0. ]
"(-5, -3, -7, -8)",[-0.1  0.   0.  -0.1]
"(-5, -3, -7, -7)",[-0.1 -0.1  0.   0. ]
"(-6, -4, -8, -7)",[-0.1  0.  -0.1  0. ]
"(-7, -5, -8, -8)",[-0.1  0.   0.  -0.1]
"(-8, -4, -8, -7)",[-0.1  0.  -0.1  0. ]
"(-8, -5, -8, -8)",[ 0.  -0.1  0.   0. ]
"(-6, -5, -7, -8)",[-0.1  0.   0.  -0.1]
"(-6, -5, -7, -7)",[-0.1 -0.1 -0.1  0. ]
"(-5, -6, -7, -8)",[-0.1 -0.1 -0.1 -0.1]
"(-4, -7, -6, -8)",[ 0.  -0.1  0.   0. ]
"(-4, -7, -5, -8)",[ 0.   0.   0.  -0.1]
"(-4, -5, -5, -7)",[ 0.   0.   0.  -0.1]
"(-4, -3, -5, -6)",[-0.1  0.   0.   0. ]
"(-6, -3, -6, -6)",[-0.1 -0.1  0.   0. ]
"(-5, -3, -5, -6)",[-0.1 -0.1 -0.1  0. ]
"(-4, -2, -4, -6)",[-0.1  0.   0.  -0.1]
"(-3, -1, -4, -5)",[ 0.  -0.1  0.   0. ]
"(-3, -1, -3, -5)",[-0.1099 -0.1    -0.1     0.    ]
"(-2, -2, -2, -5)",[-0.19      -0.19      -0.1999    -0.2097901]
"(-1, -3, -2, -6)",[-0.1    -0.1099 -0.1     0.    ]
"(-1, -3, -2, -7)",[-0.1 -0.1  0.   0. ]
"(0, -4, -1, -7)",[-0.1 -0.1  0.  -0.1]
"(1, -3, 0, -7)",[ 0.  -0.1  0.   0. ]
"(1, -4, 0, -7)",[-0.1  0.   0.   0. ]
"(-2, -2, 5, -2)",[-0.1 -0.1 -0.1  0. ]
"(-3, -3, 4, -2)",[-0.1 -0.1  0.   0. ]
"(-3, -3, 3, -2)",[ 0.   0.  -0.1  0. ]
"(-3, -3, 3, -3)",[-0.1  0.  -0.1  0. ]
"(-4, -4, 3, -4)",[ 0.   0.  -0.1  0. ]
"(-4, -3, 3, -4)",[ 0.  -0.1  0.   0. ]
"(-4, -3, 4, -4)",[-0.1  0.   0.   0. ]
"(-5, -4, 3, -4)",[ 0.  -0.1  0.  -0.1]
"(-4, -5, 4, -4)",[-0.1  0.   0.  -0.1]
"(-5, -4, 4, -3)",[ 0.   0.  -0.1  0. ]
"(-5, -4, 3, -3)",[-0.1  0.   0.   0. ]
"(-7, -4, 2, -3)",[-0.1  0.   0.   0. ]
"(-8, -5, 1, -3)",[ 0.  -0.1  0.   0. ]
"(-7, -5, 2, -3)",[-0.1  0.  -0.1  0. ]
"(-6, -6, 2, -4)",[ 0.   0.  -0.1  0. ]
"(-5, -6, 2, -4)",[-0.1  0.   0.   0. ]
"(-7, -6, 1, -4)",[-0.1 -0.1  0.   0. ]
"(-6, -5, 2, -4)",[ 0.   0.   0.  -0.1]
"(-6, -5, 2, -3)",[-0.19  0.    0.    0.  ]
"(-7, -4, 1, -3)",[-0.1  0.  -0.1 -0.1]
"(-7, -4, 1, -4)",[-0.1  0.   0.   0. ]
"(-9, -4, 0, -4)",[ 0.   0.   0.  -0.1]
"(-9, -4, 0, -3)",[-0.1 -0.1  0.  -0.1]
"(-8, -3, 1, -2)",[-0.1  0.   0.   0. ]
"(-9, -4, 0, -2)",[-0.1 -0.1  0.  -0.1]
"(-9, -4, 0, -1)",[ 0.  -0.1  0.   0. ]
"(-8, -4, 1, -1)",[ 0.  -0.1  0.   0. ]
"(-6, -4, 2, -1)",[ 0.   0.   0.  -0.1]
"(-5, -3, 2, 0)",[ 0.  -0.1  0.   0. ]
"(-5, -3, 3, 0)",[ 0.   0.  -0.1  0. ]
"(-5, -5, 3, -1)",[-0.1  0.   0.   0. ]
"(-6, -6, 2, -1)",[-0.1 -0.1 -0.1  0. ]
"(-7, -6, 1, -1)",[ 0.  -0.1 -0.1  0. ]
"(-6, -7, 1, -2)",[-0.1  0.   0.   0. ]
"(-8, -7, 0, -2)",[-0.19 -0.19 -0.1  -0.1 ]
"(-8, -7, 0, -3)",[-0.1 -0.1  0.   0. ]
"(-6, -7, 1, -3)",[ 0.  -0.1 -0.1 -0.1]
"(-7, -6, 1, -2)",[-0.1  0.  -0.1  0. ]
"(-7, -6, 1, -3)",[ 0.   0.   0.  -0.1]
"(-7, -4, 1, -2)",[ 0.   0.   0.  -0.1]
"(-7, -4, 1, -1)",[ 0.  -0.1  0.   0. ]
"(-6, -3, 2, -1)",[-0.1  0.  -0.1  0. ]
"(-6, -3, 2, -2)",[ 0.   0.  -0.1  0. ]
"(-6, -5, 1, -3)",[ 0.   0.  -0.1  0. ]
"(-6, -7, 1, -4)",[ 0.   0.   0.  -0.1]
"(-4, -7, 2, -3)",[-0.1  0.   0.   0. ]
"(-4, -7, 1, -3)",[-0.1  0.   0.  -0.1]
"(-5, -6, 1, -2)",[-0.1  0.   0.   0. ]
"(-5, -6, 0, -2)",[-0.1 -0.1 -0.1  0. ]
"(-6, -7, 0, -3)",[-0.1 -0.1 -0.1  0. ]
"(-6, -6, 0, -3)",[-0.1  0.  -0.1 -0.1]
"(-7, -5, 0, -2)",[ 0.  -0.1  0.   0. ]
"(-6, -6, 1, -2)",[ 0.  -0.1  0.   0. ]
"(-6, -6, 2, -2)",[ 0.  -0.1  0.   0. ]
"(-5, -5, 3, -2)",[-0.1   0.   -0.19  0.  ]
"(-5, -7, 3, -3)",[ 0.   0.   0.  -0.1]
"(-6, -6, 3, -2)",[ 0.   0.  -0.1  0. ]
"(-6, -6, 3, -3)",[ 0.   0.   0.  -0.1]
"(-5, -5, 3, -3)",[ 0.   0.   0.  -0.1]
"(-7, -5, 2, -2)",[-0.1  0.   0.   0. ]
"(-8, -5, 1, -2)",[-0.1  0.   0.   0. ]
"(-8, -4, 1, -2)",[ 0.  -0.1  0.   0. ]
"(-7, -3, 2, -2)",[-0.1  0.  -0.1  0. ]
"(-8, -6, 1, -3)",[-0.1 -0.1  0.   0. ]
"(-9, -5, 0, -3)",[-0.1  0.  -0.1  0. ]
"(-9, -7, 0, -4)",[-0.19 -0.1  -0.1  -0.1 ]
"(-8, -7, 1, -4)",[-0.1  -0.1  -0.19  0.  ]
"(-8, -8, 1, -4)",[ 0.   0.  -0.1  0. ]
"(-8, -7, 0, -4)",[-0.1 -0.1 -0.1 -0.1]
"(-8, -6, 0, -4)",[-0.1  0.   0.   0. ]
"(-9, -6, 0, -4)",[-0.19 -0.1  -0.19 -0.1 ]
"(-9, -5, 0, -4)",[ 0.   0.  -0.1  0. ]
"(-8, -6, 0, -3)",[-0.1 -0.1 -0.1 -0.1]
"(-9, -3, 0, -2)",[-0.1  0.   0.  -0.1]
"(-8, -2, 0, -1)",[ 0.  -0.1  0.   0. ]
"(-6, -2, 1, -1)",[ 0.  -0.1  0.  -0.1]
"(-5, -1, 1, 0)",[ 0.   0.  -0.1  0. ]
"(-5, -3, 1, -1)",[-0.1 -0.1  0.   0. ]
"(-4, -2, 2, -1)",[-0.1  0.  -0.1  0. ]
"(-5, -3, 2, -2)",[ 0.   0.   0.  -0.1]
"(-5, -3, 2, -1)",[-0.1 -0.1  0.   0. ]
"(-4, -2, 3, -1)",[-0.1  0.   0.   0. ]
"(-4, 5, -5, 1)",[-0.1  0.   0.   0. ]
"(-5, 4, -6, 1)",[ 0.   0.   0.  -0.1]
"(-5, 5, -6, 1)",[-0.1  0.   0.   0. ]
"(-6, 4, -7, 1)",[ 0.   0.   0.  -0.1]
"(-6, 3, -7, 1)",[-0.1 -0.1  0.   0. ]
"(-8, 3, -8, 1)",[-0.1 -0.1  0.   0. ]
"(-8, 4, -8, 1)",[ 0.   0.   0.  -0.1]
"(-9, 4, -8, 1)",[ 0.   0.  -0.1  0. ]
"(-9, 2, -8, 0)",[-0.1  0.  -0.1  0. ]
"(-8, 1, -8, -1)",[-0.1  0.   0.   0. ]
"(-7, 1, -8, -1)",[-0.1 -0.1  0.  -0.1]
"(-7, 2, -8, -1)",[ 0.   0.  -0.1  0. ]
"(-8, 1, -8, -2)",[-0.271 -0.1   -0.1    0.   ]
"(-9, 1, -8, -2)",[-0.1  0.   0.   0. ]
"(-7, 1, -8, -2)",[ 0.  -0.1 -0.1 -0.1]
"(-6, 2, -7, -2)",[-0.1 -0.1 -0.1  0. ]
"(-6, 0, -7, -3)",[-0.1  0.   0.   0. ]
"(-8, 0, -8, -3)",[-0.1 -0.1  0.   0. ]
"(-8, 0, -7, -3)",[-0.19  0.    0.    0.  ]
"(-9, 1, -8, -3)",[ 0.  -0.1  0.   0. ]
"(-8, 2, -7, -3)",[-0.1  -0.19  0.    0.  ]
"(-7, 2, -6, -3)",[-0.1  0.   0.  -0.1]
"(-6, 3, -6, -2)",[ 0.   0.   0.  -0.1]
"(-6, 5, -6, -1)",[-0.1 -0.1  0.  -0.1]
"(-5, 6, -6, 0)",[-0.1 -0.1 -0.1  0. ]
"(-5, 6, -7, 0)",[ 0.  -0.1 -0.1  0. ]
"(-4, 7, -6, 0)",[ 0.   0.  -0.1  0. ]
"(-3, 6, -6, -1)",[-0.1  0.  -0.1  0. ]
"(-4, 5, -7, -1)",[-0.1 -0.1  0.  -0.1]
"(-4, 5, -6, -2)",[-0.1 -0.1  0.   0. ]
"(-3, 6, -5, -2)",[ 0.   0.  -0.1  0. ]
"(-3, 4, -5, -3)",[ 0.   0.  -0.1  0. ]
"(-4, 3, -5, -4)",[-0.1 -0.1  0.   0. ]
"(-4, 3, -4, -4)",[-0.1   0.   -0.1  -0.19]
"(-4, 3, -4, -3)",[ 0.  -0.1  0.   0. ]
"(-3, 4, -3, -3)",[-0.1  0.   0.   0. ]
"(-4, 5, -4, -3)",[ 0.   0.  -0.1  0. ]
"(-4, 3, -4, -5)",[ 0.   0.   0.  -0.1]
"(-3, 4, -4, -3)",[-0.1  0.   0.   0. ]
"(-4, 5, -5, -3)",[ 0.   0.  -0.1 -0.1]
"(-5, 6, -5, -2)",[ 0.   0.   0.  -0.1]
"(-4, 7, -5, -1)",[ 0.   0.   0.  -0.1]
"(-4, 7, -5, 0)",[ 0.   0.  -0.1  0. ]
"(-3, 6, -5, -1)",[-0.1  0.   0.   0. ]
"(-5, 6, -6, -1)",[-0.1 -0.1  0.   0. ]
"(-6, 7, -7, -1)",[ 0.   0.  -0.1  0. ]
"(-6, 5, -7, -2)",[-0.1 -0.1 -0.1  0. ]
"(-8, 5, -8, -2)",[-0.1  0.  -0.1  0. ]
"(-7, 4, -8, -3)",[-0.1  0.   0.   0. ]
"(-7, 5, -8, -3)",[ 0.  -0.1  0.   0. ]
"(-6, 4, -7, -3)",[-0.1 -0.1 -0.1  0. ]
"(-7, 3, -7, -4)",[ 0.   0.   0.  -0.1]
"(-5, 5, -6, -3)",[-0.1  0.   0.  -0.1]
"(-4, 6, -6, -2)",[ 0.   0.   0.  -0.1]
"(-3, 7, -6, -1)",[ 0.   0.   0.  -0.1]
"(-3, 8, -6, 0)",[ 0.   0.   0.  -0.1]
"(-3, 9, -6, 1)",[-0.1  0.   0.   0. ]
"(-4, 9, -7, 1)",[ 0.  -0.1  0.   0. ]
"(-2, 9, -6, 1)",[-0.1  0.   0.   0. ]
"(-3, 8, -7, 1)",[ 0.   0.   0.  -0.1]
"(-3, 7, -7, 1)",[ 0.   0.  -0.1  0. ]
"(-3, 5, -7, 0)",[-0.1 -0.1 -0.1  0. ]
"(-3, 5, -8, 0)",[ 0.   0.   0.  -0.1]
"(-3, 7, -8, 1)",[ 0.   0.  -0.1  0. ]
"(-3, 7, -8, 0)",[-0.1  0.  -0.1  0. ]
"(-3, 5, -8, -1)",[ 0.  -0.1  0.   0. ]
"(-2, 6, -7, -1)",[-0.1 -0.1 -0.1  0. ]
"(0, 6, -6, -1)",[ 0.   0.  -0.1 -0.1]
"(-1, 7, -6, 0)",[-0.1  0.  -0.1  0. ]
"(0, 6, -6, -2)",[ 0.  -0.1  0.   0. ]
"(1, 5, -5, -2)",[ 0.  -0.1  0.   0. ]
"(2, 4, -4, -2)",[-0.1 -0.1  0.   0. ]
"(1, 3, -5, -2)",[-0.1  0.   0.   0. ]
"(0, 2, -6, -2)",[-0.21067219 -0.1         0.          0.        ]
"(-2, 2, -7, -2)",[-0.19  0.    0.   -0.1 ]
"(-2, 4, -7, -1)",[-0.1 -0.1  0.   0. ]
"(0, 4, -6, -1)",[ 0.  -0.1  0.   0. ]
"(0, 4, -5, -1)",[-0.1 -0.1  0.   0. ]
"(1, 3, -4, -1)",[-0.1  0.   0.   0. ]
"(-1, 3, -5, -1)",[-0.1  0.   0.  -0.1]
"(-2, 4, -5, 0)",[ 0.  -0.1  0.   0. ]
"(0, 4, -4, 0)",[ 0.   0.   0.  -0.1]
"(0, 4, -4, 1)",[-0.1 -0.1  0.   0. ]
"(0, 4, -3, 1)",[-0.1  0.  -0.1  0. ]
"(-1, 3, -4, 1)",[-0.1  0.  -0.1 -0.1]
"(-2, 3, -4, 1)",[-0.1  -0.1   0.   -0.19]
"(-1, 3, -4, 0)",[ 0.   0.   0.  -0.1]
"(-2, 4, -4, 1)",[-0.1  0.  -0.1 -0.1]
"(-2, 4, -4, 0)",[ 0.   0.  -0.1  0. ]
"(-2, 4, -4, -1)",[ 0.  -0.1  0.   0. ]
"(0, 4, -3, -1)",[-0.1  0.   0.   0. ]
"(0, -2, 2, 1)",[ 5.76430699 -0.1        -0.1        -2.        ]
"(1, -3, 3, 1)",[ 0.17758384 -0.1         0.          0.        ]
"(2, -2, 4, 1)",[-0.1  0.   0.  -0.1]
"(3, -1, 4, 2)",[ 0.   0.   0.  -0.1]
"(3, -1, 4, 3)",[-0.1 -0.1 -0.1  0. ]
"(4, -2, 4, 2)",[-0.1  0.   0.  -0.1]
"(2, -2, 3, 3)",[ 0.  -0.1 -0.1  0. ]
"(3, -3, 3, 2)",[ 0.  -0.1  0.   0. ]
"(4, -4, 4, 2)",[ 0.   0.   0.  -0.1]
"(5, -3, 4, 3)",[-0.1 -0.1 -0.1  0. ]
"(4, -4, 3, 3)",[-0.1  0.  -0.1  0. ]
"(3, -5, 3, 2)",[ 0.    0.   -0.19  0.  ]
"(4, -6, 3, 1)",[-0.1  0.   0.  -0.1]
"(3, -7, 3, 1)",[ 0.  -0.1  0.   0. ]
"(4, -7, 4, 1)",[ 0.   0.   0.  -0.1]
"(4, -6, 4, 2)",[ 0.  -0.1  0.   0. ]
"(5, -5, 5, 2)",[ 0.   0.  -0.1  0. ]
"(5, -7, 5, 1)",[-0.1  0.   0.   0. ]
"(4, -6, 4, 1)",[ 0.   0.   0.  -0.1]
"(5, -5, 4, 2)",[ 0.   0.   0.  -0.1]
"(5, -5, 4, 3)",[ 0.  -0.1  0.   0. ]
"(7, -5, 5, 3)",[ 0.  -0.1  0.   0. ]
"(7, -5, 6, 3)",[ 0.  -0.1  0.   0. ]
"(6, -5, 6, 3)",[-0.1  0.   0.   0. ]
"(5, -4, 5, 3)",[ 0.   0.   0.  -0.1]
"(4, -3, 5, 4)",[ 0.  -0.1  0.   0. ]
"(5, -4, 6, 4)",[ 0.   0.  -0.1  0. ]
"(5, -5, 6, 3)",[ 0.  -0.1  0.   0. ]
"(4, -5, 6, 3)",[ 0.   0.   0.  -0.1]
"(3, -4, 6, 4)",[ 0.   0.  -0.1  0. ]
"(3, -5, 6, 3)",[-0.1  0.  -0.1  0. ]
"(2, -6, 6, 2)",[ 0.   0.   0.  -0.1]
"(2, -5, 5, 3)",[-0.1  0.   0.   0. ]
"(1, -4, 4, 3)",[-0.1  0.   0.   0. ]
"(0, -5, 3, 3)",[ 0.   0.  -0.1  0. ]
"(0, -5, 3, 2)",[ 0.  -0.1  0.   0. ]
"(0, -5, 4, 2)",[-0.1  0.   0.   0. ]
"(-2, -5, 3, 2)",[ 0.    0.   -0.19  0.  ]
"(-3, -6, 3, 1)",[-0.1  0.   0.   0. ]
"(-3, -6, 2, 1)",[ 0.   -0.19  0.    0.  ]
"(-2, -5, 3, 1)",[-0.1  0.   0.  -0.1]
"(-1, -6, 3, 1)",[ 0.   0.  -0.1  0. ]
"(-1, -6, 3, 0)",[ 0.  -0.1  0.   0. ]
"(-1, -6, 4, 0)",[ 0.   0.  -0.1  0. ]
"(-1, -8, 4, -1)",[ 0.   0.  -0.1  0. ]
"(-2, -8, 4, -1)",[-0.1  0.   0.   0. ]
"(-3, -8, 3, -1)",[ 0.   0.  -0.1 -0.1]
"(-3, -6, 3, 0)",[-0.1 -0.1  0.   0. ]
"(-2, -5, 4, 0)",[-0.1  0.   0.   0. ]
"(-3, -5, 3, 0)",[ 0.  -0.1  0.   0. ]
"(-1, -5, 4, 0)",[-0.1 -0.1  0.   0. ]
"(0, -4, 5, 0)",[-0.1 -0.1  0.   0. ]
"(-1, -3, 4, 0)",[ 0.   0.   0.  -0.1]
"(-1, -3, 4, 1)",[-0.1  0.   0.   0. ]
"(-3, -3, 3, 1)",[ 0.   0.  -0.1  0. ]
"(-3, -3, 3, 0)",[-0.1 -0.1  0.   0. ]
"(-4, -4, 2, 0)",[-0.1  0.  -0.1  0. ]
"(-4, -5, 2, -1)",[ 0.   0.  -0.1 -0.1]
"(-3, -4, 2, 0)",[-0.1  0.  -0.1  0. ]
"(-3, -6, 2, -1)",[ 0.  -0.1  0.   0. ]
"(-2, -5, 3, -1)",[-0.1  0.  -0.1  0. ]
"(-2, -4, 3, -1)",[ 0.   0.   0.  -0.1]
"(-1, -3, 3, 0)",[ 0.  -0.1  0.   0. ]
"(1, -3, 4, 0)",[-0.1  -0.19  0.    0.  ]
"(2, -4, 5, 0)",[-0.1 -0.1  0.   0. ]
"(3, -3, 5, 0)",[ 0.  -0.1  0.   0. ]
"(3, -3, 6, 0)",[-0.1 -0.1  0.   0. ]
"(1, -3, 5, 0)",[ 0.   0.  -0.1  0. ]
"(1, -3, 5, -1)",[-0.1 -0.1  0.   0. ]
